iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains
1,aqua_rat_test_0,A,A,1,2,5311,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
2,aqua_rat_test_1,E,E,1,2,5998,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
3,aqua_rat_test_2,A,A,1,2,3933,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
4,aqua_rat_test_3,B,B,1,2,3691,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
5,aqua_rat_test_4,B,B,1,2,1449,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
6,aqua_rat_test_5,D,D,1,2,2748,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
7,aqua_rat_test_6,D,D,1,2,4032,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
8,aqua_rat_test_7,C,C,1,2,1868,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
9,aqua_rat_test_8,E,E,1,2,4277,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
10,aqua_rat_test_9,D,D,1,2,1609,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
11,aqua_rat_test_10,B,C,0,2,7809,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False
12,aqua_rat_test_11,A,A,1,2,2583,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
13,aqua_rat_test_12,C,C,1,2,2781,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
14,aqua_rat_test_13,D,D,1,2,826,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
15,aqua_rat_test_14,C,C,1,2,1408,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
16,aqua_rat_test_15,A,A,1,2,1359,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
17,aqua_rat_test_16,A,A,1,2,13370,2,"['A', 'A', 'E', 'A', 'A', 'A', 'A', 'A']",True
18,aqua_rat_test_17,D,D,1,2,2083,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
19,aqua_rat_test_18,D,D,1,2,1659,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
20,aqua_rat_test_19,C,C,1,2,2335,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
21,aqua_rat_test_20,C,E,0,2,17651,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",False
22,aqua_rat_test_21,A,A,1,2,5643,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
23,aqua_rat_test_22,E,E,1,2,5334,2,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
24,aqua_rat_test_23,A,A,1,2,3559,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
